model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,256,3,cot,Which NFL team represented the AFC at Super Bowl 50?, I cannot find this information in the provided context. The context does not specify which NFL team represented the AFC at Super Bowl 50.,Denver Broncos,0.6975,False,faithful,2.11
mistral,squad,256,3,cot,Which NFL team represented the NFC at Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that a certain team has made eight appearances in the Super Bowl, but it does not specify which teams they played against or which Super Bowls they participated in, let alone which team represented the NFC at Super Bowl 50.",Carolina Panthers,0.4678,True,hallucinated,3.12
mistral,squad,256,3,cot,Where did Super Bowl 50 take place?," The provided context does not specify the year of Super Bowl 50, but it states that it is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985. Therefore, we can infer that Super Bowl 50 took place after 1985. However, to confirm that it was indeed in the San Francisco Bay Area, further context or information would be needed to determine the exact year of Super Bowl 50.","Santa Clara, California",0.5493,False,faithful,5.66
mistral,squad,256,3,cot,Which NFL team won Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that the team in question has made eight appearances in the Super Bowl, but it does not specify which of those appearances resulted in a win for Super Bowl 50.",Denver Broncos,0.5293,False,faithful,3.09
mistral,squad,256,3,cot,What color was used to emphasize the 50th anniversary of the Super Bowl?," The provided context does not specify the exact color used to emphasize the 50th anniversary of the Super Bowl, but it mentions various gold-themed initiatives.",gold,0.5311,False,faithful,3.06
mistral,squad,256,3,cot,What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and it was introduced at Super Bowl XLV (45), but it does not provide any information about the theme of Super Bowl 50.","""golden anniversary""",0.5572,False,faithful,3.57
mistral,squad,256,3,cot,What day was the game played on?," The game was played on February 7, 2016.","February 7, 2016",0.8967,False,faithful,2.29
mistral,squad,256,3,cot,What is the AFC short for?, I cannot find this information in the provided context. The context does not specify what AFC stands for.,American Football Conference,0.6762,False,faithful,2.04
mistral,squad,256,3,cot,What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and it was introduced at Super Bowl XLV (45), but it does not provide any information about the theme of Super Bowl 50.","""golden anniversary""",0.5572,False,faithful,3.52
mistral,squad,256,3,cot,What does AFC stand for?," The context does not provide information about what AFC stands for. However, in American football, AFC refers to the American Football Conference.",American Football Conference,0.6221,False,faithful,2.55
mistral,squad,256,3,cot,What day was the Super Bowl played on?," The provided context does not specify the exact day when the Super Bowl was played. It only mentions that the Super Bowl Opening Night, which is typically held a day before the game, was on February 1, 2016, but it doesn't state the day of the actual Super Bowl.","February 7, 2016",0.9028,False,faithful,4.7
mistral,squad,256,3,cot,Who won Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that 39 out of 43 previous Super Bowl MVPs were introduced during the pregame ceremony of Super Bowl 50, but it does not specify who won Super Bowl 50.",Denver Broncos,0.6524,False,faithful,3.61
mistral,squad,256,3,cot,What venue did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions Stanford Stadium as the venue for Super Bowl XIX in 1985, but it does not specify where Super Bowl 50 took place.",Levi's Stadium,0.6863,False,faithful,3.6
mistral,squad,256,3,cot,What city did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was held in the San Francisco Bay Area, but it does not specify the exact city within the area.",Santa Clara,0.6895,False,faithful,2.94
mistral,squad,256,3,cot,"If Roman numerals were used, what would Super Bowl 50 have been called?", I cannot find this information in the provided context as it only mentions that Super Bowl 50 was named using Arabic numerals. The context does not provide information about how Super Bowl 50 would have been named if Roman numerals had been used.,Super Bowl L,0.6515,False,faithful,4.06
mistral,squad,256,3,cot,Super Bowl 50 decided the NFL champion for what season?, The NFL champion for the 2015 season.,2015,0.7621,False,faithful,1.82
mistral,squad,256,3,cot,What year did the Denver Broncos secure a Super Bowl title for the third time?," I cannot find the exact year in the provided context. However, it is stated that the Denver Broncos secured a third Super Bowl title, which implies they had previously won two Super Bowls before this one. The first Super Bowl win for the Broncos was in 1997 (Super Bowl XXXII) and the second was in 2015 (Super Bowl 50). Therefore, the year of their third Super Bowl win must be between these two years.",2015,0.548,False,faithful,6.36
mistral,squad,256,3,cot,What city did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was held in the San Francisco Bay Area, but it does not specify the exact city within the area.",Santa Clara,0.6895,False,faithful,3.1
mistral,squad,256,3,cot,What stadium did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions Stanford Stadium, but it does not specify where Super Bowl 50 took place.",Levi's Stadium,0.7499,False,faithful,3.04
mistral,squad,256,3,cot,What was the final score of Super Bowl 50? ," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion of the NFL for the 2015 season, but it does not provide the final score.",24–10,0.5505,False,faithful,3.05
