model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
llama3,squad,1024,3,strict,Which NFL team represented the AFC at Super Bowl 50?,The Denver Broncos.,Denver Broncos,0.6985,False,faithful,2.85
llama3,squad,1024,3,strict,Which NFL team represented the NFC at Super Bowl 50?,The Carolina Panthers represented the National Football Conference (NFC) at Super Bowl 50.,Carolina Panthers,0.6795,False,faithful,1.88
llama3,squad,1024,3,strict,Where did Super Bowl 50 take place?,"According to the provided context, Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.","Santa Clara, California",0.986,False,faithful,2.53
llama3,squad,1024,3,strict,Which NFL team won Super Bowl 50?,The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,2.54
llama3,squad,1024,3,strict,What color was used to emphasize the 50th anniversary of the Super Bowl?,Gold.,gold,1.0,False,faithful,1.45
llama3,squad,1024,3,strict,What was the theme of Super Bowl 50?,"The theme of Super Bowl 50 was emphasized as ""golden anniversary"" with various gold-themed initiatives.","""golden anniversary""",0.8574,False,faithful,2.04
llama3,squad,1024,3,strict,What day was the game played on?,I cannot find this information in the provided context.,"February 7, 2016",0.5531,False,faithful,3.89
llama3,squad,1024,3,strict,What is the AFC short for?,The American Football Conference (AFC) champion Denver Broncos...,American Football Conference,0.8487,False,faithful,3.0
llama3,squad,1024,3,strict,What was the theme of Super Bowl 50?,"The theme of Super Bowl 50 was emphasized as ""golden anniversary"" with various gold-themed initiatives.","""golden anniversary""",0.8574,False,faithful,3.2
llama3,squad,1024,3,strict,What does AFC stand for?,The answer is: American Football Conference.,American Football Conference,0.754,False,faithful,3.0
llama3,squad,1024,3,strict,What day was the Super Bowl played on?,"According to the provided context, the Super Bowl was played on February 7, 2016.","February 7, 2016",0.6946,False,faithful,3.57
llama3,squad,1024,3,strict,Who won Super Bowl 50?,The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,3.49
llama3,squad,1024,3,strict,What venue did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",Levi's Stadium,0.986,False,faithful,4.42
llama3,squad,1024,3,strict,What city did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place in Santa Clara, California.",Santa Clara,0.9154,False,faithful,4.23
llama3,squad,1024,3,strict,"If Roman numerals were used, what would Super Bowl 50 have been called?","According to the context, if Roman numerals were used, Super Bowl 50 would have been called ""Super Bowl L"".",Super Bowl L,0.5988,False,faithful,4.37
llama3,squad,1024,3,strict,Super Bowl 50 decided the NFL champion for what season?,The answer is: the 2015 season.,2015,0.7723,False,faithful,3.43
llama3,squad,1024,3,strict,What year did the Denver Broncos secure a Super Bowl title for the third time?,"I cannot find this information in the provided context. The context only mentions Super Bowl 50, but it does not specify whether it was the team's first, second, or third Super Bowl title.",2015,0.6032,False,faithful,3.89
llama3,squad,1024,3,strict,What city did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place in Santa Clara, California.",Santa Clara,0.9154,False,faithful,4.39
llama3,squad,1024,3,strict,What stadium did Super Bowl 50 take place in?,"According to the provided context, Super Bowl 50 took place at Levi's Stadium.",Levi's Stadium,0.8599,False,faithful,1.08
