model,dataset,chunk_size,top_k,prompt_strategy,question,answer,ground_truth,faithfulness_score,is_hallucination,nli_label,latency_s
mistral,squad,512,3,cot,Which NFL team represented the AFC at Super Bowl 50?, The American Football Conference (AFC) champion Denver Broncos,Denver Broncos,0.8487,False,faithful,1.99
mistral,squad,512,3,cot,Which NFL team represented the NFC at Super Bowl 50?, The National Football Conference (NFC) champion represented by Carolina Panthers at Super Bowl 50.,Carolina Panthers,0.7465,False,faithful,1.17
mistral,squad,512,3,cot,Where did Super Bowl 50 take place?," At Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.","Santa Clara, California",0.6784,False,faithful,3.35
mistral,squad,512,3,cot,Which NFL team won Super Bowl 50?, The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,3.01
mistral,squad,512,3,cot,What color was used to emphasize the 50th anniversary of the Super Bowl?," The text does not specify the color used by the teams during the 50th Super Bowl, but it mentions that the league emphasized the ""golden anniversary"" with various gold-themed initiatives.",gold,0.4821,True,hallucinated,4.77
mistral,squad,512,3,cot,What was the theme of Super Bowl 50?," The context does not provide information about the specific theme of Super Bowl 50, only that it emphasized the ""golden anniversary"" with various gold-themed initiatives. However, NFL Commissioner Roger Goodell mentioned that the league planned to make it a spectacular game, suggesting that there might have been additional themes or celebrations beyond just the golden anniversary.","""golden anniversary""",0.5072,False,faithful,5.55
mistral,squad,512,3,cot,What day was the game played on?," The game was played on February 1, 2016. However, it's important to note that the specific day for the media event (Super Bowl Opening Night) was Monday evening before the game, as mentioned in the context.","February 7, 2016",0.6772,False,faithful,6.59
mistral,squad,512,3,cot,What is the AFC short for?, I cannot find this information in the provided context. The context does not specify what AFC stands for.,American Football Conference,0.6762,False,faithful,3.15
mistral,squad,512,3,cot,What was the theme of Super Bowl 50?," The provided context does not specify the exact theme of Super Bowl 50, but it does mention that the league emphasized the ""golden anniversary"" with various gold-themed initiatives. However, for a more specific theme, additional information would be required.","""golden anniversary""",0.6253,False,faithful,5.96
mistral,squad,512,3,cot,What does AFC stand for?," I cannot find this information in the provided context. The context only discusses football teams and their Super Bowl appearances, but it does not specify what AFC stands for.",American Football Conference,0.5552,False,faithful,4.23
mistral,squad,512,3,cot,What day was the Super Bowl played on?," I cannot find this information in the provided context. The context only mentions that the Super Bowl Opening Night (which is not the actual game) was held on February 1, 2016. It does not specify the day the Super Bowl itself was played.","February 7, 2016",0.5821,False,faithful,6.92
mistral,squad,512,3,cot,Who won Super Bowl 50?, The Denver Broncos won Super Bowl 50.,Denver Broncos,0.9247,False,faithful,4.11
